Wavelength,W100000.asd,W100001.asd,W100002.asd,W100003.asd,W100004.asd,W100005.asd,W100006.asd,W100007.asd,W100008.asd,W100009.asd,W100010.asd,W100011.asd,W100012.asd,W100013.asd,W100014.asd,W100015.asd,W100016.asd,W100017.asd,W100018.asd,W100019.asd,W100020.asd,W100021.asd,W100022.asd,W100023.asd,W100024.asd,W100025.asd,W100026.asd,W100027.asd,W100028.asd,W100029.asd,W100030.asd,W100031.asd,W100032.asd,W100033.asd,W100034.asd,W100035.asd,W100036.asd,W100037.asd,W100038.asd,W100039.asd,W100040.asd,W100041.asd,W100042.asd,W100043.asd,W100044.asd,W100045.asd,W100046.asd,W100047.asd,W100048.asd,W100049.asd,W100050.asd,W100051.asd,W100052.asd,W100053.asd,W100054.asd,W100055.asd,W100056.asd,W100057.asd,W100058.asd,W100059.asd,W100060.asd,W100061.asd,W100062.asd,W100063.asd,W100064.asd,W100065.asd,W100066.asd,W100067.asd,W100068.asd,W100069.asd,W100070.asd,W100071.asd,W100072.asd,W100073.asd,W100074.asd,W100075.asd,W100076.asd,W100077.asd,W100078.asd,W100079.asd,W100080.asd
335,2299.241931,29.9526062,48.84956393,43.92150146,41.28007301,33.32657236,47.3520177,54.19211167,35.07340466,37.32213256,44.55594911,42.4836155,48.09844215,37.89633089,45.42200482,46.81378285,38.63239954,33.89336207,36.66428652,38.08801943,48.51315178,56.7246661,40.27785811,53.09839774,34.72201269,50.24313867,37.1070647,42.38991298,50.02636134,61.23689421,55.56177762,56.46610126,55.04141347,56.0541067,57.70755081,55.71394488,73.22668092,72.78697713,61.71223401,67.10235176,74.92909582,80.50844887,68.11571335,85.34702475,77.33713102,74.75813232,83.27114139,79.66111339,98.62523115,103.1795477,97.41676587,83.57691782,109.3781693,136.4999451,123.7948731,117.0493147,82.13731227,89.65660385,91.80780293,89.10355509,80.60738184,72.00040458,78.10370986,95.83352254,88.69465564,81.80633228,97.58004518,87.73082684,87.60112735,87.39429359,91.96850354,98.24528279,89.60613221,96.53823377,93.90053377,85.86981988,105.496965,102.4096933,84.75800169,108.9443622,88.16650564
336,2442.060506,35.25632931,45.78314371,47.83958774,38.66708474,37.59855072,46.35557829,54.84490324,42.31607163,37.15334139,45.09102666,52.15440611,51.19833603,42.04026967,52.42137159,51.03004329,47.96524054,30.48091079,37.4229889,51.24706493,44.56218038,54.11519827,48.94604686,64.12459319,33.86149064,49.11089029,44.86273644,41.81061312,56.23171213,70.45351893,60.39865724,62.79035901,54.87211925,59.25373028,62.92031811,55.09305287,81.72912724,74.01692495,64.57042979,64.43501649,76.15680391,80.46364363,64.55216983,85.34776008,76.93694635,77.03521311,89.85941932,82.08163497,92.3920333,107.9910313,104.394736,88.25474918,112.1264074,141.1174687,130.3645395,120.0845505,88.1756806,88.75489919,105.7718379,96.07299053,85.52412584,73.16450011,86.06819545,97.63488429,99.19081959,89.64743338,102.8193001,94.05962823,88.93735393,84.41630853,97.36593943,101.0407789,96.17392334,104.2453493,104.429828,91.42674409,107.2869143,114.5182715,92.35007892,113.8939366,89.85617086
337,2560.816778,42.03086849,46.05895379,51.37160493,50.36544441,39.66145217,49.87696949,49.02485027,48.21410819,47.757384,48.99816308,53.45907667,56.39935878,44.0883377,60.57676313,63.26771532,61.01987467,41.36653097,41.10265623,49.03475407,52.61661154,50.91748071,61.04247852,51.3241466,44.55812113,57.05538368,59.32175167,47.72245881,56.82015895,76.72813583,61.45794872,68.27640077,71.80112189,65.22962871,77.32757786,61.6804593,89.49605053,72.68925213,78.09559932,76.00798402,81.68609509,85.75910893,66.42595267,100.8013224,93.54611101,83.74824287,104.7747378,91.22434796,97.70461218,118.116646,99.42787364,106.4309862,125.7380127,140.1840037,132.5535344,133.2825253,92.30241083,88.22951781,115.1526702,112.6551683,97.19388966,76.2770141,95.56975408,104.8633762,106.1871045,93.71917426,113.2930814,99.39277716,99.59684146,89.78817235,104.6982022,111.4160731,105.2653946,122.2897235,110.3414185,104.314786,121.8761452,125.600054,100.3295329,116.3624356,93.65674051
338,2670.909217,43.34526797,43.98823891,48.48087587,49.38188278,42.7950621,55.23397329,54.55782729,54.12977664,48.86155647,55.14055437,44.6917065,55.06034587,47.82130802,58.54135941,63.35158364,57.10226764,41.74914178,48.45303033,44.77614758,55.41526387,55.88552759,66.1886433,49.1754832,47.77661184,58.24868269,56.116591,44.05027241,57.07953701,77.00797728,61.42555518,67.56804208,74.20955216,66.42585766,81.15323316,65.29968279,86.53109064,76.58803792,78.66597482,82.97581966,81.01519772,86.36037137,70.26452977,101.2637436,100.5283786,87.36895359,108.9261148,91.52346928,102.9138284,127.7746312,101.3933711,111.7161207,130.8159318,141.3780549,138.2438787,136.191719,99.70332164,94.03659679,113.8188928,110.7967045,101.2307629,76.62843425,94.10291937,105.8344506,100.0147093,94.25689822,114.3595458,101.1395259,105.2135495,101.513397,105.9281733,108.9781422,110.2318199,123.0014568,110.5261678,104.7045062,122.6874577,132.6577216,102.1099792,116.6245452,96.18150835
339,2780.832944,41.92520359,41.21028757,43.91178602,40.93552159,47.37731998,60.52730294,66.93681741,58.6444265,43.45499622,60.62155554,34.7315442,50.65541069,52.46589573,51.94585795,55.61191789,43.11501586,35.98113026,55.37141776,44.00362285,55.4759099,65.73883707,62.66603768,57.27429803,45.06157249,56.00134024,43.01278649,35.84884034,57.5791013,72.85103267,63.959815,62.88879521,66.95953969,64.21010508,77.2731635,64.90094091,77.01322203,85.27974813,72.01147506,86.14620634,77.70504094,84.4753459,77.46045529,92.33368774,97.96063413,88.27637518,106.1960766,87.6100589,109.9321546,133.776093,110.4202717,105.7193423,129.0954433,146.1854303,145.6524043,132.9748786,107.1977192,103.8211936,108.5897098,100.9864513,98.79432777,76.35682739,87.08139721,102.3575898,89.97127569,95.73511218,111.0418593,102.6635934,106.1033678,112.3052608,104.1167308,99.6336205,112.3521975,114.9561935,110.0506199,98.12684244,115.8032526,134.9067561,101.1555601,117.1017876,97.17163661
340,2898.346547,47.47585871,43.21596276,50.66716105,49.35025602,53.43907306,63.32422259,68.07419504,58.42099926,47.71425482,59.4436985,43.92738573,54.72599652,54.24876929,59.5331962,59.15106077,44.0019286,45.40202509,52.07503527,53.14902296,66.79447886,68.59801857,50.55200669,58.27662433,48.85529845,65.29985664,48.43630469,41.14258477,56.76049099,68.40696521,77.25234877,60.80348064,75.99822942,65.16045883,81.66651449,61.90824345,73.57722798,94.1568849,82.58499411,97.70703444,83.95251699,88.78322137,94.06605534,100.7276308,97.74460901,91.06008111,114.9458499,97.60826153,129.2475915,131.0313672,117.590823,104.229551,133.3226591,153.5506628,146.3635123,142.1764737,104.9059311,109.7331648,118.0615086,120.5819886,99.19188386,82.5648209,92.75539699,102.6455887,101.0159991,108.6421476,121.9950958,113.3263908,109.93305,105.6444779,109.8286808,105.0025804,117.9932543,131.7602465,121.0425711,106.080527,127.0891627,131.3216468,108.3625491,122.1074651,96.54660641
341,3007.914195,50.81489096,47.81733294,58.47620766,55.4598434,57.0244256,59.84435911,62.90681962,55.00483388,52.49090997,56.84356782,51.64623048,59.72129737,58.00139464,61.36787853,66.55538437,46.77967719,52.12903941,52.02826093,59.33910754,72.32011909,70.36301264,50.30652005,58.3686758,54.17823071,72.10148183,57.68102582,47.58143634,56.7093663,69.15721863,78.36165346,66.37233588,83.64721915,64.74741351,86.50309806,66.35284003,80.83741178,97.61680179,87.54619876,94.19639036,91.8994069,94.8004025,99.97647566,107.1093622,103.534853,91.88299837,119.9347887,103.4152634,135.5711533,131.7232074,124.5946826,105.0935477,135.1913095,162.6002803,151.1152616,152.9923157,104.340321,110.9329676,122.8826623,135.1119733,99.89303733,82.61954323,96.73463321,108.8363164,111.8046806,111.3660518,127.365552,118.9846377,111.8031619,106.871852,114.8805357,114.5477211,121.2266981,139.2855535,129.470869,114.9403923,137.967708,136.5329648,114.6531156,129.2297507,100.6388435
342,3111.682681,49.66588394,53.39298776,62.48396084,56.16677042,57.57608091,53.49972023,57.16280111,51.81855795,56.07955702,56.34703891,52.89109483,62.62570201,63.34708858,55.17159057,73.16752296,48.35146955,51.94588049,55.5728936,59.48307986,69.83635533,71.63525088,63.52391032,60.01930011,59.25113279,73.01420267,65.12455157,52.95899408,59.53814749,76.18324411,66.82761605,77.81802327,85.6587955,64.76437923,89.98651747,78.73426718,94.92063255,95.4822447,84.34198546,77.72662648,98.83186104,99.96868582,93.8004353,107.8517656,113.7835064,92.54516611,118.580725,102.7196936,126.2867191,137.9069072,129.8877189,110.441917,135.2810424,171.5137273,160.7690686,162.0073229,109.352404,108.4836269,121.4495746,135.8337944,101.8996063,78.33184753,97.61810157,119.27594,115.4662924,103.6928056,125.2202644,119.4085066,112.3392076,118.517965,117.6474402,123.9922642,122.4600901,132.9645832,131.2312792,120.7892703,143.7740861,150.5752971,118.7863493,137.0905152,110.4928391
343,3236.287018,47.40245197,57.32867494,56.98182308,65.02779545,58.33918362,62.86721027,68.39018118,60.68629771,63.51821469,64.17460321,57.2814338,61.20532518,63.01908906,57.41328888,68.86013332,51.99475272,51.53149437,44.5798089,59.39779588,74.10657698,67.19110582,67.51322247,67.1044119,62.74043828,73.49384431,68.21275801,66.27811205,71.82357501,85.78491663,71.89798958,81.22416957,87.48878214,78.13613195,94.80998428,88.64921279,93.0680429,95.55478058,92.76148972,87.58503375,105.4981618,99.72907348,97.9568358,113.8449558,116.573879,104.5471409,120.1529753,111.002045,124.9490326,141.0140035,126.3561122,129.7697529,145.5312149,174.5921832,165.2014679,170.6946912,120.3893066,106.9616051,132.871125,133.7826083,111.0024247,94.60690148,109.4573518,124.1301429,112.9198939,114.809127,134.2163182,133.9785851,119.564546,115.8188081,122.7857266,129.7841963,131.4446355,139.6585801,128.6688926,126.219024,150.4653428,152.8547353,128.5403973,144.6556866,122.4573977
344,3366.752533,43.59697966,57.46655939,54.80415262,68.29620789,61.56433996,69.885973,76.42529287,63.32719223,67.62371754,72.18243768,55.25775527,60.97492173,60.87020516,62.8275988,66.98397472,54.89701421,51.69544865,39.18349449,61.96901152,75.50139283,67.14518114,65.44284541,71.25262985,66.47614741,73.85595348,64.07421376,70.79091822,76.76873915,91.42309921,80.25812257,81.19266756,90.0579348,87.11394447,95.77740563,87.61346432,91.25732663,97.80051845,99.33269012,95.55323821,106.6254408,101.1677527,104.6338151,115.5358768,113.6014564,116.1825552,120.7370709,115.5087972,130.7271063,139.2820797,125.7997306,143.1006043,154.9092076,181.5073282,165.4363306,172.4201224,124.5711656,114.0529791,143.1021554,133.7266136,119.24167,105.5073883,114.2125895,126.5299131,113.8351893,122.7170295,141.8360089,142.9136835,126.1394768,113.3180528,124.9345374,134.7029821,135.9376274,145.4025726,129.9113243,127.3524168,155.6481087,153.8498908,133.8660016,147.0864544,127.7673081
345,3496.769532,39.07976432,53.83523106,62.59429936,59.23092227,66.65637992,65.00840921,69.45776591,50.75929179,64.73695903,74.64341036,43.92851791,64.32128145,59.04314636,66.90360004,74.84222311,55.10285682,52.65998752,50.49339804,67.5153249,69.1072993,75.87029827,61.27266629,68.42355988,70.26887394,73.80691216,53.34143406,58.56675787,66.91634874,89.13940844,82.83117629,80.46712435,92.69028997,82.21381627,90.83658768,74.06983863,98.36133242,100.9524797,96.6972832,86.88109676,101.1206774,107.5021221,108.7526385,109.5347325,108.1123672,119.5636935,119.1805391,109.626105,141.078189,133.6351022,134.8645721,138.9618125,157.0008908,196.6488923,164.5121466,166.5425368,116.4056234,130.9388403,144.1870252,138.2576246,121.5989721,96.8027527,103.5891903,128.9999703,122.6164756,115.7817883,141.2709965,135.5231765,127.9366981,119.7738342,122.3639082,139.7967473,130.3306792,142.1930341,138.7451851,123.9430908,157.2944255,159.1345737,129.5850191,143.7344749,122.9493128
346,3652.496495,39.5865495,55.735286,65.03314777,55.5407083,58.36285056,69.58925206,61.47999914,45.89113698,62.90991871,71.08350321,45.83138948,60.61215125,51.5483802,64.18160269,79.57766371,52.12499064,51.19509262,59.89400758,64.15775904,65.59777407,75.40733574,65.38412654,70.17800932,63.48057498,68.31170707,50.05038237,52.37538645,70.25146896,81.14482061,81.51852315,74.05210309,85.54174737,81.8883479,88.15798308,73.86619235,98.04609002,95.30547022,98.00354434,94.34482919,104.3973936,106.606146,113.5952709,116.6434194,111.3154384,117.3029924,125.1158068,106.8147219,143.1026738,136.6404582,143.3061868,132.1647725,160.2385293,205.5272862,176.6429864,178.2547239,117.815268,131.6421656,148.4373706,141.7505319,120.7115694,92.76084336,104.2409508,133.6473041,123.179463,117.9940626,145.0111575,130.5236102,131.9500887,124.960221,127.7766626,138.6496077,133.1693891,139.875256,141.936664,131.0609823,151.3554063,155.2440906,125.9159877,152.3745808,124.7267255
347,3824.597747,46.01195995,60.32212311,64.77877545,55.87718397,50.96847577,74.02875844,58.99914163,50.38017858,64.19400167,69.5225412,57.0160856,57.98290607,49.57345932,61.75625228,80.4528631,50.57473622,51.84977534,65.19601122,61.52900917,66.47970395,73.85504477,73.0976027,74.4523816,57.37890179,66.61616491,56.83594827,53.42787243,76.66890905,78.56536138,80.79001457,70.81813796,79.57782914,86.77149933,92.96745121,83.95789157,98.20912928,93.62432886,102.2784493,108.2758789,113.5379499,106.0365197,117.036947,128.7850171,122.2507608,113.5142971,134.8543407,110.2406865,145.2596231,145.8577826,149.4903826,131.9984194,165.7995776,208.9506768,194.1802227,195.1923209,125.0931447,125.6303975,154.8195532,146.0278641,124.3027937,96.53933612,113.0773083,137.4583111,123.0219798,125.753507,151.6219149,133.0660696,135.7196968,132.2415775,136.0754008,136.7657682,140.7276097,144.2638494,146.4505973,143.0259932,148.7231179,154.6624262,128.608924,162.8112442,129.1634059
348,3997.635803,57.89617783,62.62329517,67.37154175,55.99750692,63.08708529,64.59516525,67.33892463,62.16111863,69.42439111,78.9508852,68.69199991,67.23988729,66.28533804,68.68361828,78.63930183,55.71991505,60.1233934,66.78681712,72.25119228,71.60075221,83.21481256,77.16085193,77.06614641,66.49439816,79.65164642,73.57447838,59.13212172,70.54170094,93.36337606,85.67793805,81.45848183,88.87208473,94.58720843,109.2268362,95.99441786,110.1081163,111.602585,106.3600981,112.5625265,122.2719141,116.1268732,116.4493097,133.0409498,137.1618524,112.8989132,142.5199293,121.174338,159.2104245,155.9815802,153.1059413,146.5484952,173.7281236,210.5555985,205.3351973,198.8721286,130.3592531,128.2773308,160.2108341,153.7716318,140.3651887,107.7940491,122.0196956,136.8730682,133.1019957,131.1954047,157.4718739,145.8495815,135.7533381,146.3547824,139.3630212,141.5705937,145.655854,160.2672325,161.8610228,150.3728917,162.2538586,173.2412517,142.2475784,160.4310837,129.2991443
349,4167.984365,60.94890269,61.50000438,75.44618111,60.10213302,69.341739,66.91027904,74.46787983,68.81261444,67.07684601,74.41505413,70.48848259,73.62436891,74.51433132,72.34006055,76.58471142,56.79543079,64.0543117,71.53410107,72.98531459,71.76177289,91.71532853,85.22554938,80.19156999,74.47654791,82.26666195,78.41007186,55.29757074,75.75963138,97.88147839,86.10538741,92.31643853,96.89446438,98.32220941,110.3357411,99.93420843,120.4536626,117.9449409,108.6573667,117.4861871,123.686401,120.3853086,118.5272325,129.9808877,139.491393,113.3103488,151.2455804,127.7472377,166.6201604,160.5629239,157.2251635,151.9293308,178.8816152,221.9876765,202.0761939,200.6913326,134.4196181,133.0030356,160.2763343,154.5743428,142.1807803,112.8249346,125.2747807,146.0910766,139.6269709,135.3592823,160.1119808,151.3291861,145.7707957,146.5891339,144.9254856,149.8905503,146.8901245,171.7993269,165.002718,146.0871664,169.5980302,183.0999623,147.9680618,156.7448587,137.5962678
350,4335.127283,58.06452499,60.50149263,84.39796339,67.08324214,68.63790133,79.29244178,79.3037639,71.09062069,62.54560704,62.27008193,65.61177298,76.51003627,73.00006013,72.20821356,77.93359722,57.17307251,64.89017005,77.61207216,67.28192974,70.95194828,93.86973985,94.0064278,84.47229603,77.81246869,77.50221996,72.57740556,49.8120453,90.75492216,93.65479651,87.4578222,99.87897337,102.7524854,99.08404069,102.515655,96.97945797,125.3867655,113.4343004,110.2514554,122.6105171,122.1072906,122.1940261,123.4567107,125.0467688,133.6391585,117.1672369,160.9462322,131.119482,167.2190743,161.6738309,163.9574695,151.1459665,183.1273642,238.4833965,194.7637151,205.3744502,139.7618965,137.8324629,158.889045,153.1316253,135.1220273,112.6482987,126.7545101,162.1491122,143.3238034,139.6962729,161.8855648,152.3304022,162.3533871,141.6416608,152.269305,159.4918669,150.0131662,178.5575617,160.4988199,138.5140666,171.7288597,184.9328697,147.4805018,157.5348021,153.2360781
351,4501.414056,64.99009582,70.09976011,81.3240808,72.96412003,72.30605665,84.45991728,87.23676732,79.02703066,77.00164806,72.25471404,68.30191865,84.31988567,73.61260756,73.48567777,90.5605485,72.73094475,73.00857217,76.62315998,76.84838811,85.47935194,81.18793261,91.8049037,90.62058248,77.27613114,87.85807664,71.82730558,71.73567902,100.5652487,100.119637,110.6897127,104.2798544,114.771705,105.3517765,116.3488705,96.11542284,122.5056541,117.5862111,114.9846434,121.9766689,132.931382,140.004202,127.8922487,131.5534951,139.7187791,132.263626,171.3674689,141.7000119,169.5894888,168.6551437,177.2722345,165.6398698,194.4138199,241.7528572,213.6786094,220.1788471,153.6251403,140.3126568,168.2086947,166.8491559,148.1942048,117.7751031,140.9588766,171.2371512,154.003497,148.0008269,170.1295195,165.7954818,171.2240787,165.79367,156.8220027,166.3796808,170.3946206,190.6333342,172.0945929,152.415347,183.81311,196.695623,155.8040256,171.1162034,170.0398813
352,4672.276593,70.16765335,72.89907924,79.75806299,76.38028227,74.59129833,85.88510908,89.9327031,84.40334021,80.54859268,75.77561747,71.82356562,79.48016,76.85227483,77.36859024,98.06371754,75.96029537,77.0185129,75.17331815,83.03985078,92.61756676,78.73027059,90.55862113,97.60867551,74.30248693,90.40027174,71.88376688,83.98572139,101.9424601,106.2758499,117.6475036,103.112245,117.8935713,99.99392566,128.5433448,98.1898652,121.8820422,119.3123126,119.4219281,121.2314532,140.0977864,149.1681924,132.7141677,137.5535708,148.1887569,141.076926,174.2073067,149.4010172,176.5872979,174.5264185,186.2877896,176.6946245,202.9570381,244.806279,230.161121,225.0115306,161.2529213,146.1416385,175.4231936,178.5352053,152.6437865,124.7534232,149.3367292,174.2998945,160.1827458,155.310406,178.2902467,181.8851975,171.5988027,177.6848511,159.6583463,176.3764209,187.0207404,193.7519058,185.0333529,164.541891,194.5050885,202.9282715,164.7918237,182.3721766,173.006344
353,4845.726096,69.62073841,66.69982393,81.78099925,76.57911766,75.6326469,85.25846333,86.20782867,85.82342737,68.84048197,69.38045119,74.14651974,63.42427453,82.90218548,83.42132007,96.55471621,65.00784634,74.92247667,74.30564516,82.24825834,87.17550639,89.73401449,92.94603445,102.3200341,71.34378583,82.00125558,72.4066819,77.61042675,96.44013735,106.9002769,103.04343,98.86275732,111.1793995,86.71471235,131.0238378,103.3957623,126.4560285,117.92836,122.4535887,123.2508002,139.9260514,145.6420597,137.1654136,141.0899145,154.6526231,140.0259325,169.8681509,152.103324,187.153674,178.3699453,187.7167829,179.4418937,206.8756984,251.1284393,236.0640321,218.7048525,160.0296886,155.4426963,177.6933792,183.0360018,145.2168734,130.7412789,146.7455295,172.2445972,160.7750136,159.3253623,183.6814292,194.0685302,165.5744388,169.242534,162.7195528,187.4765938,191.8577399,187.7846399,192.2696816,167.2567954,199.2184148,201.9822984,170.7371956,186.6402773,162.0055048
354,5004.850762,61.78115103,69.13264351,74.73199251,73.26437026,84.35296173,87.29450025,82.87137503,90.20259586,67.735033,80.0465539,75.79484007,66.94225977,90.49086745,88.48723004,96.36185494,73.98219416,75.41514586,67.58399228,86.32567956,81.01591269,86.55160087,91.80561895,93.6152701,73.77958874,81.78064186,74.76574731,70.41725494,97.60329688,93.38300771,102.5851302,104.2071828,113.0065423,106.5433859,123.2272161,110.2617221,132.3079157,124.4626522,123.541687,131.2622626,140.5548959,150.1108784,137.5363884,152.6416503,152.9068335,142.0672917,171.9753526,155.7111413,191.3374217,186.7629807,184.8838649,180.1859196,213.2302644,256.2166637,240.7055452,226.5341196,161.6640657,160.4444665,181.4887226,185.1388398,153.5680601,127.9644447,138.3948956,168.3363006,168.1594862,157.7092505,185.1046898,190.1798148,164.3016149,167.7992035,173.1888998,182.7243399,183.9032278,192.4482019,184.5127177,162.5233138,194.6949972,209.0195221,169.2928995,188.9278389,160.4999384
355,5163.740066,61.65792951,70.23970842,72.52481842,71.1285245,86.98040919,87.51434108,83.48594014,89.53831836,73.28702006,92.17911451,75.56042632,74.83419364,92.51158611,86.90932626,94.8302116,83.36693294,74.44999066,65.29572088,91.58432942,81.50092777,88.730318,91.15131713,87.20784423,82.95311318,86.916213,81.13071213,72.31308184,101.0239386,89.20340379,107.9241902,112.0894478,116.9710256,122.3138094,119.5236727,112.3340841,134.4047009,132.487131,129.84692,138.2712982,143.5206077,154.4487185,138.6393142,158.8295332,153.8244815,145.1184575,178.8408554,159.8157499,193.501502,191.6442069,185.4450832,185.3251437,219.2518227,263.572014,244.2072063,239.3208533,165.805293,164.6767875,190.493476,186.2988173,163.7268209,126.1933112,138.268779,169.3969664,176.1683976,158.9994591,186.2171182,184.6458299,165.3290568,172.991503,181.2101973,181.0972388,180.2178773,198.6356462,182.3356785,163.9165036,193.7947896,214.2863652,168.6651789,191.2435862,164.0914031
356,5330.962746,75.10884572,65.27134874,82.53918293,73.26969552,76.73121222,83.68423442,88.44685815,79.78438233,80.46042305,94.55221189,72.71504832,76.39988507,85.88222442,77.6560539,91.22549338,80.12957629,71.04955875,73.67613547,94.52228202,92.13726887,106.8784835,93.86773352,92.91103609,96.95757637,94.35475416,91.22576341,86.59806803,102.8923697,107.5580561,112.0996868,116.5353134,118.5335981,110.6266392,128.2448522,106.7792836,131.0127058,136.5428905,143.7557489,139.3254845,148.8523756,152.8196965,142.7604924,152.7420526,163.5807254,147.7418112,187.5789562,164.022049,197.0474468,189.2061504,193.0473853,197.6160252,223.5354483,274.0264549,247.1374998,249.4785639,171.3254786,170.2702079,204.1948246,188.0927277,166.1327857,131.469086,152.9155229,178.7217642,179.7838479,168.0214695,190.1976305,187.5255462,167.3580682,182.4611063,180.9523427,193.7883783,191.32294,200.7399793,197.360206,178.2969075,204.293245,212.9335786,173.9985874,195.3746721,168.3768383
357,5492.666493,62.48326055,75.34244521,82.47777384,76.8530672,78.31016063,82.90243814,81.87277243,73.66771119,76.74719643,92.93612895,66.5027468,79.62704632,85.66137026,82.18276912,94.98484655,77.95224563,81.09157989,83.71187353,90.71941137,101.546655,111.653061,99.21217779,95.81879162,97.81047202,100.4261411,93.22965731,86.46655429,99.54462324,119.547556,113.3425076,113.8343446,120.5185179,104.5900791,132.4374898,106.1692783,135.6989338,132.4567893,145.5100946,135.7033362,149.2627327,146.9986173,139.4843164,156.569026,168.9041737,151.7513517,188.0969003,167.8960641,201.2852572,194.7445663,192.0559305,203.5325129,231.3220322,274.8396296,252.867739,255.4139044,172.1675987,172.7650643,199.5937888,193.7458069,169.3599091,134.0472594,155.0921969,184.6644125,176.733664,173.8512649,200.2192997,191.4574035,174.3565212,184.0896195,183.220641,198.0458281,201.3800151,208.9314713,201.9145713,182.9749882,212.3985977,223.8474532,176.8426984,204.1756955,167.1374162
358,5646.277792,48.32124828,87.38173161,80.22426193,79.97542793,84.97033502,86.71667678,73.37150316,71.61193555,71.09443833,89.86698626,65.22289901,83.92906929,87.82043889,91.58379444,99.90869248,77.54898513,91.80862814,88.98906231,85.02411048,104.6791716,110.3142852,103.233358,97.35198722,90.2908168,102.7156691,89.23977871,79.25058357,99.94120516,120.8761167,113.238273,110.4369257,125.1184165,107.1296476,133.0343923,110.6949014,144.2967319,128.7492669,140.3956194,135.2047828,147.9694473,144.6506297,136.282954,163.9057575,168.0962984,155.693857,186.9355489,172.2864856,207.5600734,205.0155148,192.1589477,206.6863588,239.8876747,272.9106619,259.3604525,257.2796529,175.0676501,174.5399238,192.3077904,201.0835931,174.0580702,135.0367385,154.3073505,187.3693045,173.1457586,177.3913351,210.4031328,195.9510018,186.6025846,181.9284124,188.9877144,199.3174642,208.768651,220.0308211,203.1853618,182.9545758,220.9322243,236.7838983,181.4099051,211.2335118,166.5262122
359,5790.919733,70.10668818,81.43062446,89.46667081,80.75445191,83.83621346,95.54372687,77.9677073,71.74000072,77.14387022,87.86622093,79.02569409,87.47783463,84.60175556,90.67871668,96.62356357,77.65185152,84.50270191,83.33133567,84.50944053,97.70622955,117.1000869,101.2307258,101.75703,84.26568748,99.26076298,84.42370674,79.30623152,115.639439,111.7397484,114.4741789,115.2174011,134.4792598,116.1591232,134.1856659,118.1099466,148.9494895,136.8729326,138.9145568,147.139361,150.4113705,154.8950398,144.2519649,162.7813137,161.7325323,157.5230845,194.2585086,178.257614,217.3784924,213.0730297,208.0172015,213.9969562,244.8846667,279.2911739,263.4674747,256.0943324,189.272017,179.3270748,205.9777092,206.5361402,179.6636811,137.5225454,167.2364138,189.3483987,177.291158,181.7509079,212.8085837,201.3578605,203.4476784,183.6346597,197.4187042,208.2507538,214.1482063,228.2210843,214.9176963,188.5542434,235.5237252,235.6455441,194.1620463,208.1823828,175.4562476
360,5921.240648,80.54178677,79.41730067,92.19312347,84.12771116,89.55361788,100.9676965,90.27348696,74.9972594,78.32155053,85.93860476,88.62315741,91.24968771,86.53250129,92.98316697,99.87159959,79.05275482,80.63433429,81.90525826,88.06381238,99.56213106,113.750034,105.3457258,104.8947167,89.78149996,98.00547653,86.32010078,84.73590819,115.7795857,107.8846134,119.5702192,115.8125989,135.5836622,127.5847914,132.1570607,127.1449595,149.5976493,141.1882308,141.9777608,149.2795906,154.9430403,158.7024031,152.3188803,163.9327359,166.8050286,161.802414,200.3705327,180.3959541,222.1791558,221.3998447,218.1877875,212.926363,249.5872871,289.7035907,273.6281172,259.1987596,189.3284647,186.1044198,211.5312552,200.5481571,180.8017352,143.5262177,172.3464557,199.2546161,188.5027578,187.3457646,218.5586244,206.2181651,211.2128179,193.7759601,200.779233,211.5091144,215.7624163,230.1177143,222.9330134,187.4074044,237.4205304,234.691095,201.9197603,212.6521726,182.8346809
361,6035.794558,75.82207667,83.58234497,88.21534062,86.80258457,99.17322066,101.0077555,102.1724642,80.18009623,76.5958888,85.99129371,90.79893543,95.1854744,92.57927718,98.58120479,108.1731643,81.39077217,82.9876492,84.79219238,94.17576552,107.5791549,104.6223858,113.9718019,106.5938239,100.9703902,100.5854135,92.77894812,91.18438373,104.4315421,111.3809177,127.3705442,114.1969237,130.6148014,135.5862,129.6019689,132.5968684,148.0049084,142.3886478,146.9857682,142.622663,159.1894606,157.9925204,157.3862565,168.381627,180.7504531,167.9777636,204.9796373,179.0069026,223.3920037,228.5792685,219.9996647,207.609217,252.5970742,299.9693056,285.5678327,267.5623868,180.4190365,191.58904,208.2107823,191.6112018,179.5995521,149.9839074,168.6178958,212.5611753,198.9806373,192.5852911,226.1789342,209.5909984,211.2002599,207.3586144,200.7957785,210.3999535,215.2010568,227.6097221,224.2052604,183.0060029,230.8165966,238.5746114,202.804071,222.3717804,186.1928391
